username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
arnaudb336,2015,85,55,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
675b_atricef,2022,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
am_lieb05,2022,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Clemdrgld,2021,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
patriciahK177GI,2022,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
418thibaultd,2019,11,3,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
KELLERV6,2014,14,10,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Coastal48701144473,2022,1,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
134jus,2022,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Gard30111,2013,28,149,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Charlyne B,2019,27,12,None,None,france,"{'Francaise': 3, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Europeenne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.68,4.32,4.46,4.32,1.43,0.0,2.36
842dimitric,2022,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
carolineaO8973IE,2020,15,8,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
316b_n_dictet,2021,4,4,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
brigitteballara,2017,6,5,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.25,4.25,4.5,4.0,1.75,0.0,2.5
joffreyd858,2020,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Trek38679215757,2021,2,2,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
MattBred,2013,24,17,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
27220_AgnesC,2018,72,52,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
christine130809,2013,7,5,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
ThibaudDau74,2013,3,7,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
lionel5974,2014,5,6,None,None,None,"{'Francaise': 2, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.07,4.21,4.43,4.07,0.86,0.0,2.0
Clarissenana,2019,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
399cl_mentp,2012,12,15,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
jer0minem,2016,3,3,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
306pascalk,2014,7,6,None,None,None,"{'Francaise': 2, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,4.75,4.5,0.0,0.0,2.0
803mirjanap,2021,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Tvanessa,2012,1,132,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
JoseLuisMunoz1999,2020,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
cylene2801,2018,2,2,None,None,guadeloupe,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
sc29170,2020,4,4,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Bar': 1}",4.79,4.79,5.0,4.79,0.0,0.0,2.0
S5429XSsaraht,2020,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
bisc0ttec,2016,11,9,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
voyagemusical,2019,1,2,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Aur_49_p,2020,6,4,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Ahahhh,2011,6,4,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
L4149OVdominiquem,2020,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
annedJ2465GK,2020,18,14,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
tamaraao,2018,9,8,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
barbara3399,2017,14,11,None,None,None,"{'Francaise': 4, 'Europeenne': 4, 'Bar': 2, 'Restauration_rapide': 1, 'Diner': 1, 'Cafe': 1}",4.4,4.4,4.5,4.3,3.5,0.0,1.93
Despina B,2010,4,30,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
avdbergh,2012,14,14,None,None,suisse,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
poncet7438,2019,1,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
maxinked,2013,10,10,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,4.68,4.18,2.89,0.29,2.29
mimine58,2016,7,8,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Bar': 1}",4.21,4.21,4.43,3.93,2.29,0.0,2.57
MarcI274,2012,30,20,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",4.67,4.67,4.83,4.5,1.17,0.0,2.0
didier94490,2019,2,2,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Aldacha,2013,48,30,25-34,F,france,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Bar': 1}",4.5,4.5,4.78,4.5,0.0,0.0,2.0
Q2582DZjulienc,2016,7,7,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Solveig P,2019,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Dohe22,2017,28,22,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.5,4.18,4.36,4.18,2.71,0.0,2.36
aldu76,2012,8,8,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Bar': 1}",4.5,4.25,4.5,4.25,2.25,0.0,2.0
Pupurle,2019,5,4,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.5,4.5,4.75,4.25,2.0,0.0,2.5
VALLET-JC,2019,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
beaucadre,2019,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
tonio_elgourmeto,2014,3,3,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
jjteppe,2008,1,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
julienhordies,2016,21,18,None,None,belgique,"{'Francaise': 2, 'Europeenne': 2, 'Cafe': 1, 'Bar': 1}",4.5,4.31,4.62,4.31,1.69,0.0,2.0
val_riec440,2016,21,20,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Will70188,2013,3,4,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
MAXIME J,2008,38,33,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
W228USbenjaminl,2016,7,6,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Mathea-lalala,2012,4,88,None,None,france,"{'Europeenne': 3, 'Francaise': 2, 'Bar': 2, 'Restauration_rapide': 1, 'Cafe': 1}",4.33,4.17,4.5,4.17,1.5,0.0,1.67
Colice,2019,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Hoa n,2017,2,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
jclesur,2018,1,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
enzoguerineau1994,2018,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
adelaidebastard,2018,2,1,None,None,france,"{'Francaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.75,4.5,4.75,4.5,0.0,0.0,2.0
slie2019,2011,3,3,18-24,F,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
galami0000,2015,1,1,None,None,france,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
fran_oiseb440,2017,20,16,None,None,maroc,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
fabricet492,2016,2,2,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Letis m,2018,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
T5810IWmichelm,2018,4,4,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Surfergirl_sxm,2015,6,6,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
515yvesm,2017,3,3,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
yasiewasieSaint-Julien-en-,2014,9,9,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Bar': 2, 'Cafe': 1}",4.25,4.25,4.5,4.0,2.25,0.0,2.0
"Cwtch2017Shrivenham, ",2017,13,6,None,None,royaume-uni,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
chaktz,2016,105,34,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
barleycod,2012,6,7,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
Wanderer62318834055,2021,1,1,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
OuriO,2012,8,7,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
Yie A,2021,4,4,None,None,None,"{'Europeenne': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",4.75,4.75,4.75,4.75,2.25,0.0,1.5
Cyn2b,2017,8,4,None,None,None,"{'Europeenne': 2, 'Saine': 1, 'Francaise': 1, 'Cafe': 1, 'Bar': 1}",4.75,4.75,4.75,4.75,2.25,0.0,2.0
Coyote8851,2017,21,13,None,None,france,"{'Europeenne': 2, 'Saine': 1, 'Francaise': 1, 'Cafe': 1}",4.75,4.5,4.5,4.5,2.25,0.0,2.0
2708mymy,2014,22,20,35-49,F,france,"{'Saine': 2, 'Suisse': 1, 'Steakhouse': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_vins': 1}",5.0,4.81,4.81,4.81,0.0,0.0,2.0
martin00013,2014,12,9,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
PamelaNantes,2018,10,7,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
M1ch3l74,2020,2,1,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
bastien1763,2016,25,22,None,None,suisse,"{'Europeenne': 3, 'Suisse': 1, 'Saine': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.38,4.38,4.27,4.19,2.85,0.0,2.0
Aimee M,2020,2,2,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
21kerri,2020,1,1,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
franl647,2012,8,9,None,None,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
BRCE18,2014,8,6,None,None,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
EmmaFerns78,2007,4,64,35-49,F,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
AndrewLynnnJake,2008,26,21,35-49,H,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
243jaredt,2018,1,1,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
jennym760,2014,16,8,None,None,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
Telgip,2010,452,153,None,None,royaume-uni,"{'Saine': 1, 'Pizza': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,2.0,0.0,2.0
alijane377,2016,21,18,None,None,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
buzzperformance,2012,1,64,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
KathShaw1,2010,10,3,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
RebeccaAshby,2007,2,16,None,None,france,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
Carolyn3891,2009,12,61,None,None,royaume-uni,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
CelinMat,2016,35,28,25-34,F,None,"{'Francaise': 5, 'Europeenne': 4, 'Bar': 2, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Moderne': 1, 'Japonaise': 1, 'Fusion': 1, 'Diner': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.28,4.35,4.28,4.19,2.33,0.19,2.19
franhel,2013,48,80,35-49,F,None,"{'Europeenne': 5, 'Francaise': 4, 'Bar': 3, 'Cafe': 1, 'Americaine': 1}",4.39,4.09,3.98,3.98,4.39,0.0,2.0
Nina C,2018,7,4,None,None,None,"{'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.5,4.0,4.0,0.0,2.0
A9716KBbrianc,2012,25,16,None,None,france,"{'Restauration_rapide': 1, 'Pizza': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",4.5,4.5,4.5,4.5,0.0,0.0,1.67
ZeldaEmeraude826,2019,11,7,None,None,polynesie francaise,"{'Restauration_rapide': 1, 'Pizza': 1, 'Internationale': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",4.5,4.5,4.5,4.5,0.0,0.0,1.5
elodiej315,2015,48,24,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Bar': 2, 'Pizza': 1, 'Cafe': 1}",4.38,4.38,4.38,4.38,2.0,0.0,2.0
christophec612,2015,31,21,None,None,france,"{'Francaise': 5, 'Europeenne': 5, 'Pizza': 1, 'Cafe': 1, 'Bar': 1}",4.43,4.43,4.43,4.43,3.79,0.0,2.0
Arnaud03,2008,747,284,25-34,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Pizza': 1, 'Cafe': 1, 'Bar': 1}",4.36,4.55,4.36,4.36,2.59,0.0,2.0
Tiniemaman,2012,166,149,35-49,F,france,"{'Europeenne': 6, 'Suisse': 4, 'Francaise': 2, 'Cafe': 1}",4.34,4.34,4.34,4.17,2.16,0.0,2.0
arttheshow,2011,99,59,None,None,france,"{'Pizza': 1, 'Francaise': 1, 'Cafe': 1, 'Bar': 1}",3.83,4.0,3.83,3.83,0.0,0.0,2.0
CocoTup,2019,3,2,None,None,None,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1}",4.58,4.58,4.17,4.25,0.5,0.0,1.83
LebnonLean42,2019,3,4,None,None,None,"{'Francaise': 3, 'Europeenne': 2, 'Moderne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",4.54,4.92,4.62,4.42,1.67,0.0,2.42
Upikorek,2019,4,3,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.75,2.25,2.25,2.25,0.0,0.0,2.0
voyageadeux74,2012,10,6,50-64,F,france,"{'Francaise': 4, 'Pub': 3, 'Diner': 3, 'Cafe': 3, 'Bar': 3, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.0,4.5,4.39,4.39,0.0,0.0,1.44
Dadou P,2013,8,3,None,None,None,"{'Europeenne': 4, 'Francaise': 3, 'Pizza': 2, 'Italienne': 2, 'Restauration_rapide': 1, 'Internationale': 1, 'Cafe': 1, 'Americaine': 1}",4.0,4.08,4.08,4.08,3.65,0.0,1.69
pokpok74,2017,9,4,None,None,None,"{'Francaise': 5, 'Europeenne': 4, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Internationale': 1}",3.67,3.93,3.67,3.67,3.46,0.0,1.87
irra2017,2017,8,8,None,None,france,"{'Francaise': 3, 'Cafe': 2, 'Sicilienne': 1, 'Romana': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1}",3.1,3.0,3.2,2.7,0.0,0.0,1.6
Spiritbohemia,2019,9,8,None,None,france,"{'Francaise': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.25,1.75,1.75,1.5,1.75,0.0,2.0
OscarGonzal3z,2014,18,18,None,None,france,"{'Restauration_rapide': 1, 'Francaise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
Brunet L,2018,7,6,None,None,None,"{'Francaise': 3, 'Saine': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,2.27,2.27,2.05,2.23,0.45,2.45
Carlos_a_moelle,2018,1,2,None,None,france,"{'Restauration_rapide': 1, 'Francaise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
manonG5456,2019,22,11,None,None,france,"{'Francaise': 4, 'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Moderne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",3.75,3.06,2.91,2.69,1.09,0.0,2.0
marccoutouly,2017,5,4,None,None,france,"{'Pub': 1, 'Moderne': 1, 'Francaise': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",3.75,4.5,4.5,4.25,0.0,0.0,2.0
wiking69,2017,95,46,None,None,france,"{'Francaise': 6, 'Europeenne': 4, 'Saine': 3, 'Restauration_rapide': 1, 'Pizza': 1}",4.08,4.15,4.23,3.98,2.77,0.0,1.81
xintyah,2015,22,16,None,None,france,"{'Francaise': 2, 'Suisse': 1, 'Europeenne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",3.75,1.75,1.75,1.5,1.75,0.0,1.0
12312313212312313213,2021,2,1,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
251cecilg,2012,12,10,None,None,france,"{'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,2.0,0.0,2.0,0.0,0.0,0.5
Navigate561339,2015,1,1,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
Lelapingourmand,2019,3,3,None,None,france,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
titeuf197,2019,1,1,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
Marie p,2021,1,1,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
soniafX5320PN,2021,3,3,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
Traveler34755511380,2019,2,2,None,None,None,"{'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
nifnafnouf,2017,10,3,None,None,france,"{'Francaise': 2, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",3.62,3.62,3.62,3.72,2.31,0.0,1.81
576stef,2017,5,3,None,None,france,"{'Francaise': 4, 'Pub': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",3.55,3.45,3.77,3.59,1.59,0.0,1.91
